StudentID,Age,Gender,Standard,AttendanceRate,AverageMarks,BehaviorIncidents,Extracurriculars,ParentEducationLevel,DropoutStatus
10965,11,M,6,0.71,53,8,1,Master,0
10966,13,M,8,0.87,46,1,4,Master,0
10967,13,F,8,0.87,90,7,4,HighSchool,0
10968,11,F,6,0.92,71,8,1,Bachelor,1
10969,13,M,8,0.77,56,3,4,HighSchool,1
10970,12,F,7,0.64,92,5,4,Doctorate,1
10971,11,F,6,0.92,77,6,4,HighSchool,1
10972,15,M,10,0.92,54,3,0,MiddleSchool,0
10973,15,M,10,0.61,67,6,0,MiddleSchool,1
10974,14,M,9,0.64,60,0,4,Doctorate,0
10975,12,F,7,0.63,78,6,3,Doctorate,0
10976,11,F,6,0.69,95,4,1,Bachelor,1
10977,14,F,9,0.84,49,2,2,Doctorate,0
10978,15,M,10,0.8,61,7,3,Doctorate,0
10979,11,M,6,0.78,58,3,0,HighSchool,0
10980,15,M,10,0.99,79,2,3,HighSchool,0
10981,13,M,8,0.63,88,0,3,Master,0
10982,14,M,9,0.87,42,6,2,Doctorate,0
10983,12,M,7,0.65,94,2,0,MiddleSchool,1
10984,14,F,9,0.88,64,8,4,MiddleSchool,0
10985,15,M,10,0.61,89,1,1,Doctorate,0
10986,14,M,9,0.71,48,6,1,Doctorate,1
10987,11,M,6,0.95,95,3,3,Doctorate,0
10988,13,F,8,0.95,86,6,0,MiddleSchool,0
10989,13,F,8,0.76,91,5,1,Master,0
10990,15,F,10,0.61,81,6,0,Bachelor,1
10991,14,F,9,0.71,95,4,0,Master,0
10992,15,M,10,0.84,43,3,1,HighSchool,1
10993,15,F,10,0.65,91,1,3,Doctorate,0
10994,12,M,7,0.84,59,4,3,HighSchool,0
10995,15,F,10,0.83,95,2,4,Master,0
10996,12,F,7,0.84,65,2,2,Master,1
10997,13,F,8,0.85,42,5,0,Master,0
10998,14,F,9,0.92,40,2,1,Bachelor,0
10999,13,F,8,0.85,61,2,4,MiddleSchool,1
11000,11,M,6,0.69,85,4,0,HighSchool,0
11001,12,F,7,0.92,72,4,0,Master,0
11002,11,M,6,1.0,85,2,1,MiddleSchool,0
11003,14,M,9,0.81,75,7,2,MiddleSchool,0
11004,15,M,10,0.81,85,4,3,MiddleSchool,0
11005,13,M,8,0.7,94,5,2,Bachelor,0
11006,15,F,10,0.89,57,3,2,MiddleSchool,0
11007,12,M,7,0.79,83,3,1,Master,1
11008,14,F,9,0.86,85,8,0,HighSchool,0
11009,15,M,10,0.84,94,5,3,HighSchool,0
11010,12,F,7,0.83,42,7,0,Bachelor,1
11011,15,M,10,0.85,84,6,3,Doctorate,0
11012,14,M,9,0.61,53,4,1,Master,1
11013,12,M,7,0.77,85,0,3,Doctorate,0
11014,11,F,6,0.82,44,1,0,Bachelor,1
11015,12,M,7,1.0,89,7,1,Doctorate,0
11016,13,F,8,0.9,56,3,0,MiddleSchool,0
11017,14,M,9,0.99,72,4,0,HighSchool,0
11018,14,M,9,0.93,42,2,3,Bachelor,0
11019,15,F,10,0.7,84,8,2,Doctorate,0
11020,11,M,6,0.91,93,3,2,HighSchool,0
11021,11,F,6,0.68,52,1,0,MiddleSchool,0
11022,14,F,9,0.78,85,6,2,MiddleSchool,1
11023,12,M,7,0.64,43,0,4,Bachelor,0
11024,13,F,8,0.76,57,1,0,MiddleSchool,0
11025,14,M,9,0.97,59,7,2,Doctorate,1
11026,13,F,8,0.7,50,4,3,HighSchool,1
11027,14,F,9,0.65,68,4,1,Doctorate,0
11028,12,F,7,0.61,86,5,0,Bachelor,0
11029,12,F,7,0.84,58,4,1,Doctorate,1
11030,11,M,6,0.79,57,7,2,Bachelor,0
11031,12,F,7,0.81,81,0,4,Doctorate,0
11032,14,M,9,0.67,63,7,0,Bachelor,0
11033,12,F,7,0.78,63,3,0,Bachelor,1
11034,14,M,9,0.88,76,5,1,HighSchool,0
11035,15,F,10,0.63,73,6,0,Master,1
11036,15,F,10,0.97,55,2,0,HighSchool,0
11037,14,M,9,0.84,61,7,0,MiddleSchool,0
11038,12,F,7,0.75,84,5,4,Master,0
11039,15,F,10,0.94,93,1,0,HighSchool,0
11040,13,F,8,0.78,95,7,3,Doctorate,0
11041,15,M,10,0.89,89,6,0,Doctorate,1
11042,15,F,10,0.8,84,8,2,Doctorate,0
11043,15,F,10,0.73,88,8,1,Master,0
11044,13,F,8,0.67,89,8,2,HighSchool,1
11045,11,F,6,0.61,76,8,2,Master,1
11046,15,F,10,0.76,66,1,2,MiddleSchool,1
11047,11,F,6,0.93,70,1,4,Doctorate,0
11048,15,F,10,0.8,62,5,4,MiddleSchool,1
11049,11,F,6,0.62,76,2,3,HighSchool,0
11050,14,F,9,0.84,67,7,1,MiddleSchool,0
11051,11,F,6,0.96,62,3,1,Master,0
11052,15,M,10,0.67,50,6,4,Master,1
11053,13,M,8,0.87,53,0,3,HighSchool,0
11054,14,M,9,0.63,47,8,1,HighSchool,1
11055,15,M,10,0.78,43,2,4,Bachelor,0
11056,12,F,7,0.8,88,3,0,Bachelor,1
11057,13,F,8,0.62,78,6,4,HighSchool,1
11058,15,M,10,0.66,95,7,0,MiddleSchool,0
11059,11,M,6,0.98,78,6,1,HighSchool,0
11060,15,M,10,0.89,80,6,4,MiddleSchool,0
11061,14,F,9,0.72,75,4,0,HighSchool,0
11062,15,F,10,0.84,90,2,2,Master,1
11063,14,M,9,0.62,53,6,1,MiddleSchool,0
11064,12,F,7,0.94,83,4,0,Master,0
11065,12,F,7,0.79,57,7,3,MiddleSchool,0
11066,13,F,8,0.7,68,3,2,Master,0
11067,13,M,8,0.86,61,3,1,Doctorate,0
11068,13,M,8,0.67,61,6,3,HighSchool,0
11069,12,M,7,0.74,52,4,3,MiddleSchool,0
11070,12,F,7,0.94,86,3,2,HighSchool,0
11071,15,M,10,0.7,44,6,2,Bachelor,0
11072,12,M,7,0.91,51,5,2,MiddleSchool,0
11073,13,F,8,0.8,54,5,0,HighSchool,0
11074,13,M,8,0.81,54,6,2,HighSchool,1
11075,13,F,8,0.67,69,3,3,Doctorate,1
11076,12,F,7,0.96,95,4,2,Master,0
11077,11,F,6,0.73,68,1,4,HighSchool,1
11078,12,M,7,0.92,51,5,0,Bachelor,1
11079,14,M,9,0.67,48,2,0,HighSchool,0
11080,15,M,10,0.94,52,2,1,HighSchool,0
11081,14,M,9,0.62,61,0,3,MiddleSchool,0
11082,15,M,10,0.99,55,2,3,Doctorate,0
11083,14,F,9,0.68,57,1,2,MiddleSchool,0
11084,14,M,9,0.84,68,4,1,HighSchool,1
11085,12,F,7,0.96,51,8,4,Bachelor,0
11086,15,F,10,0.7,93,3,3,Master,0
11087,14,M,9,0.94,90,2,4,HighSchool,0
11088,11,M,6,0.67,85,3,0,Doctorate,1
11089,15,M,10,0.85,56,4,3,MiddleSchool,1
11090,13,F,8,0.98,51,5,0,Doctorate,0
11091,15,F,10,0.82,43,5,1,Doctorate,0
11092,14,M,9,0.98,57,0,1,Master,0
11093,13,M,8,0.84,80,5,4,Doctorate,0
11094,12,F,7,0.67,74,7,3,Bachelor,1
11095,15,M,10,0.8,55,0,0,Bachelor,0
11096,15,M,10,0.77,59,7,3,HighSchool,1
11097,14,M,9,0.62,56,4,2,MiddleSchool,1
11098,13,F,8,0.66,43,2,3,Bachelor,1
11099,15,M,10,0.8,94,3,1,MiddleSchool,0
11100,11,M,6,0.78,72,5,4,Master,0
11101,11,F,6,0.88,80,0,2,Bachelor,0
11102,15,M,10,0.67,88,4,3,MiddleSchool,0
11103,14,M,9,0.85,57,1,2,Bachelor,1
11104,15,M,10,0.61,77,5,4,Master,1
11105,12,F,7,0.79,40,1,0,Master,0
11106,13,M,8,0.77,94,7,2,HighSchool,1
11107,12,F,7,0.7,83,3,1,MiddleSchool,0
11108,11,F,6,0.96,49,2,4,HighSchool,0
11109,15,F,10,0.65,66,0,2,Doctorate,1
11110,14,F,9,0.98,49,3,4,Bachelor,1
11111,14,M,9,0.73,67,3,1,Bachelor,0
11112,13,F,8,0.63,74,4,0,Bachelor,0
11113,13,F,8,0.62,61,7,3,Bachelor,0
11114,15,F,10,0.68,83,0,1,Doctorate,0
11115,14,M,9,0.95,71,3,0,Master,1
11116,11,M,6,0.89,80,0,3,HighSchool,0
11117,14,F,9,0.66,63,8,1,HighSchool,0
11118,13,F,8,0.68,49,2,1,Doctorate,0
11119,13,F,8,0.7,87,4,3,Bachelor,0
11120,13,M,8,0.75,74,5,1,MiddleSchool,0
11121,13,F,8,0.78,80,1,0,MiddleSchool,0
11122,13,M,8,0.94,53,4,1,HighSchool,1
11123,15,F,10,0.92,83,6,1,Doctorate,0
11124,14,M,9,0.84,48,0,2,Bachelor,0
11125,11,F,6,0.84,63,4,1,HighSchool,0
11126,13,F,8,0.91,83,8,0,Master,0
11127,14,F,9,0.67,60,0,4,Bachelor,0
11128,11,M,6,0.67,46,3,1,Bachelor,0
11129,12,M,7,0.62,88,6,3,MiddleSchool,0
11130,15,F,10,0.97,79,2,2,Master,0
11131,12,F,7,1.0,58,6,1,Bachelor,0
11132,12,M,7,0.8,72,3,3,MiddleSchool,0
11133,14,F,9,0.82,57,7,3,Doctorate,0
11134,13,F,8,0.91,56,8,2,Bachelor,0
11135,15,M,10,0.77,63,2,1,Bachelor,0
11136,13,F,8,0.9,49,6,3,MiddleSchool,0
11137,13,M,8,0.95,54,6,2,HighSchool,0
11138,12,M,7,0.73,75,6,3,MiddleSchool,0
11139,14,M,9,0.67,42,6,0,MiddleSchool,1
11140,15,F,10,0.69,76,2,1,Master,1
11141,14,F,9,0.79,52,6,4,Bachelor,0
11142,14,M,9,0.64,65,4,4,HighSchool,1
11143,14,M,9,0.84,70,2,3,HighSchool,1
11144,12,F,7,0.69,49,8,0,MiddleSchool,0
11145,12,F,7,0.75,71,0,1,Bachelor,0
11146,12,F,7,0.97,52,5,4,MiddleSchool,1
11147,13,F,8,0.91,63,0,1,Bachelor,0
11148,12,F,7,0.74,68,0,0,MiddleSchool,0
11149,15,M,10,0.95,59,3,4,MiddleSchool,0
11150,14,F,9,1.0,63,8,4,MiddleSchool,0
11151,14,F,9,0.92,52,3,0,Bachelor,0
11152,14,F,9,0.81,54,5,4,Bachelor,0
11153,11,F,6,0.96,60,1,4,Master,0
11154,11,M,6,0.82,41,0,2,MiddleSchool,0
11155,14,M,9,0.8,95,8,3,HighSchool,0
11156,15,F,10,0.97,72,1,0,Doctorate,0
11157,14,F,9,0.91,62,4,1,Master,0
11158,14,F,9,0.78,58,4,2,Master,0
11159,13,M,8,0.61,56,1,4,Master,0
11160,12,F,7,0.86,83,0,3,Doctorate,0
11161,15,M,10,0.67,43,2,0,Doctorate,1
11162,11,F,6,0.83,81,5,3,MiddleSchool,0
11163,11,M,6,0.97,54,2,1,Bachelor,0
11164,15,F,10,0.75,85,0,1,MiddleSchool,0
11165,13,M,8,0.95,56,2,4,HighSchool,0
11166,13,F,8,0.74,55,0,3,Doctorate,1
11167,12,F,7,0.66,86,3,1,Master,0
11168,15,M,10,0.7,72,2,0,HighSchool,0
11169,13,F,8,0.79,46,2,1,Master,0
11170,12,M,7,0.91,49,2,4,HighSchool,0
11171,11,F,6,0.72,78,4,0,Master,0
11172,11,F,6,0.83,56,7,1,HighSchool,0
11173,15,M,10,0.66,63,5,1,Master,1
11174,12,M,7,0.78,90,0,0,HighSchool,0
11175,12,F,7,0.82,40,8,2,MiddleSchool,0
11176,11,F,6,0.9,44,8,2,Master,0
11177,11,M,6,0.95,53,3,2,MiddleSchool,1
11178,15,F,10,0.76,78,8,3,HighSchool,1
11179,11,M,6,0.96,59,8,4,Master,0
11180,13,F,8,0.7,49,6,0,Bachelor,0
11181,14,M,9,0.89,90,2,2,MiddleSchool,0
11182,15,M,10,0.98,67,3,3,Master,0
11183,14,F,9,0.9,59,0,3,MiddleSchool,0
11184,12,F,7,0.88,84,6,4,Master,0
11185,13,F,8,0.8,75,8,2,MiddleSchool,0
11186,13,M,8,0.98,70,2,1,MiddleSchool,0
11187,15,F,10,0.99,79,4,3,MiddleSchool,0
11188,11,M,6,0.99,62,3,2,Bachelor,0
11189,12,M,7,0.7,81,4,2,Bachelor,0
11190,14,M,9,0.74,74,3,0,HighSchool,0
11191,11,M,6,1.0,65,8,3,Bachelor,1
11192,12,M,7,0.74,56,5,2,Doctorate,1
11193,12,M,7,0.97,51,8,0,Master,0
11194,15,F,10,0.93,89,1,4,Master,0
11195,14,M,9,0.98,59,3,2,HighSchool,0
11196,15,F,10,0.9,49,0,4,Doctorate,0
11197,11,M,6,0.79,88,4,1,Bachelor,0
11198,15,F,10,0.91,68,3,1,Doctorate,0
11199,15,F,10,0.89,75,0,3,MiddleSchool,0
11200,15,F,10,0.86,68,1,2,MiddleSchool,0
11201,13,M,8,0.83,53,5,0,MiddleSchool,0
11202,14,F,9,0.95,79,6,3,Master,0
11203,11,F,6,0.76,81,3,2,Doctorate,0
11204,11,F,6,0.77,72,0,4,Master,0
11205,12,F,7,0.77,60,8,2,Doctorate,1
11206,13,M,8,0.84,83,5,4,HighSchool,0
11207,12,M,7,0.66,58,6,0,HighSchool,0
11208,11,F,6,0.64,71,8,4,HighSchool,1
11209,12,F,7,0.72,84,6,2,Master,0
11210,15,M,10,0.71,48,4,0,MiddleSchool,0
11211,14,M,9,0.72,84,1,2,Bachelor,0
11212,13,F,8,0.75,94,8,0,MiddleSchool,0
11213,12,F,7,0.73,43,6,3,Bachelor,1
11214,14,M,9,0.76,70,3,1,Doctorate,0
11215,14,F,9,1.0,48,1,2,Master,0
11216,13,M,8,0.9,78,3,2,Master,1
11217,11,M,6,0.65,47,1,0,HighSchool,0
11218,15,M,10,0.91,43,2,2,MiddleSchool,0
11219,14,F,9,0.75,71,0,3,Master,0
11220,14,M,9,0.79,49,8,3,Bachelor,1
11221,13,M,8,0.67,44,4,2,Doctorate,1
11222,13,M,8,0.9,86,6,3,HighSchool,0
11223,15,M,10,0.97,60,5,4,Doctorate,0
11224,13,F,8,0.89,62,1,3,Bachelor,1
11225,12,M,7,0.89,48,8,4,MiddleSchool,0
11226,12,F,7,0.88,63,3,3,Bachelor,0
11227,15,M,10,0.75,77,3,0,Bachelor,0
11228,13,M,8,0.7,46,7,0,Doctorate,0
11229,14,M,9,0.79,86,0,2,HighSchool,0
11230,13,F,8,0.77,57,8,4,MiddleSchool,0
11231,13,F,8,0.98,58,5,2,Doctorate,1
11232,15,M,10,0.93,45,2,2,Master,1
11233,13,M,8,0.8,81,8,2,Doctorate,1
11234,14,M,9,0.74,93,8,4,MiddleSchool,0
11235,14,M,9,0.83,79,6,3,Doctorate,0
11236,15,M,10,0.71,59,6,2,Bachelor,0
11237,14,F,9,0.96,52,5,0,MiddleSchool,0
11238,12,M,7,0.62,73,8,0,Doctorate,0
11239,15,F,10,0.7,46,6,1,MiddleSchool,0
11240,14,M,9,0.76,43,1,1,MiddleSchool,1
11241,15,F,10,0.94,68,0,3,Doctorate,0
11242,12,M,7,0.97,78,0,1,MiddleSchool,0
11243,12,F,7,0.79,77,1,0,HighSchool,0
11244,11,F,6,0.8,54,4,0,MiddleSchool,0
11245,13,M,8,0.82,42,3,1,Master,1
11246,12,M,7,0.83,87,2,2,MiddleSchool,0
11247,15,F,10,0.8,81,1,2,Master,0
11248,14,M,9,0.81,47,1,0,MiddleSchool,0
11249,11,M,6,0.93,43,1,0,Master,0
11250,13,M,8,0.87,56,7,3,Doctorate,1
11251,13,F,8,0.68,88,8,0,Master,0
11252,12,M,7,0.72,52,1,2,Doctorate,1
11253,15,F,10,0.83,58,3,3,MiddleSchool,1
11254,11,M,6,0.99,83,8,0,Bachelor,0
11255,15,M,10,0.8,72,3,1,MiddleSchool,1
11256,12,M,7,1.0,66,8,2,HighSchool,0
11257,11,M,6,0.83,90,6,1,Master,0
11258,12,F,7,0.89,41,5,0,Bachelor,0
11259,15,M,10,0.63,91,4,3,HighSchool,1
11260,11,F,6,0.93,77,8,3,HighSchool,0
11261,14,F,9,0.66,65,2,4,MiddleSchool,0
11262,11,F,6,0.77,75,0,1,Bachelor,0
11263,14,M,9,0.97,82,8,4,Master,0
11264,15,M,10,0.95,40,8,3,MiddleSchool,0
11265,14,M,9,0.83,50,4,4,Doctorate,1
11266,11,F,6,0.8,48,6,0,HighSchool,0
11267,14,M,9,0.89,59,4,0,Master,0
11268,12,M,7,0.92,93,5,0,MiddleSchool,1
11269,13,M,8,0.98,53,2,2,Master,0
11270,12,F,7,0.66,69,1,3,MiddleSchool,0
11271,12,F,7,0.61,70,4,0,HighSchool,1
11272,12,F,7,0.75,52,1,2,Doctorate,1
11273,15,F,10,0.71,76,1,3,Master,0
11274,14,F,9,0.73,73,2,3,Master,0
11275,13,F,8,0.95,94,8,1,HighSchool,1
11276,13,M,8,0.76,70,4,4,Master,0
11277,12,F,7,0.96,86,8,4,Doctorate,0
11278,14,F,9,0.69,87,2,1,HighSchool,1
11279,15,M,10,0.64,46,4,1,Bachelor,0
11280,14,M,9,0.91,54,2,4,HighSchool,1
11281,14,M,9,0.65,83,6,1,MiddleSchool,1
11282,11,F,6,0.86,62,4,2,Master,0
11283,12,M,7,0.95,77,7,4,Doctorate,0
11284,13,F,8,0.76,77,0,4,HighSchool,0
11285,13,F,8,0.8,64,2,0,MiddleSchool,1
11286,12,F,7,0.84,56,4,4,HighSchool,0
11287,15,F,10,0.77,51,4,4,MiddleSchool,0
11288,15,M,10,0.67,54,1,1,Bachelor,1
11289,14,M,9,0.86,45,2,1,HighSchool,1
11290,15,M,10,0.69,92,7,3,HighSchool,0
11291,13,F,8,0.7,69,1,0,Master,1
11292,12,M,7,0.97,40,0,2,MiddleSchool,1
11293,12,F,7,0.71,65,2,1,MiddleSchool,1
11294,14,F,9,0.81,58,4,1,HighSchool,0
11295,12,F,7,0.83,40,3,3,Bachelor,0
11296,15,M,10,0.93,67,2,3,Doctorate,0
11297,15,F,10,0.68,92,3,0,Bachelor,0
11298,14,M,9,0.95,47,6,0,MiddleSchool,0
11299,13,F,8,0.71,66,5,4,Master,0
11300,12,F,7,0.75,40,1,1,HighSchool,1
11301,13,F,8,0.77,58,1,4,Master,0
11302,15,F,10,0.61,51,5,2,MiddleSchool,1
11303,11,F,6,0.96,70,1,3,Bachelor,0
11304,12,F,7,0.72,61,5,2,HighSchool,0
11305,13,M,8,0.86,57,6,4,HighSchool,1
11306,15,M,10,0.69,94,3,2,Bachelor,0
11307,11,F,6,0.68,95,0,4,Bachelor,0
11308,14,F,9,0.64,42,4,0,Doctorate,1
11309,14,M,9,0.98,83,8,3,Doctorate,0
11310,15,F,10,0.71,66,1,4,Master,1
11311,12,M,7,0.9,65,7,0,HighSchool,0
11312,14,F,9,0.6,67,8,4,Master,1
11313,11,F,6,0.78,41,7,1,Doctorate,1
11314,11,F,6,0.96,69,3,0,Master,0
11315,13,M,8,0.82,40,1,3,MiddleSchool,1
11316,11,M,6,0.82,62,8,0,MiddleSchool,1
11317,12,M,7,0.82,90,0,1,Bachelor,0
11318,13,M,8,0.95,46,4,4,Bachelor,0
11319,11,M,6,0.65,45,7,3,Doctorate,0
11320,11,F,6,0.63,53,3,1,Doctorate,0
11321,13,M,8,0.76,63,7,3,MiddleSchool,1
11322,15,F,10,0.92,53,8,4,Bachelor,0
11323,12,F,7,0.82,94,2,3,MiddleSchool,0
11324,14,F,9,0.74,81,0,3,HighSchool,0
11325,15,F,10,0.65,81,7,0,Master,0
11326,15,F,10,0.79,45,5,2,MiddleSchool,0
11327,12,M,7,0.63,53,7,0,Doctorate,0
11328,12,M,7,0.63,62,2,0,Master,0
11329,13,M,8,0.87,61,1,1,Doctorate,1
11330,15,F,10,0.63,79,3,4,MiddleSchool,0
11331,12,M,7,0.64,56,5,0,Doctorate,0
11332,11,F,6,0.9,83,7,4,MiddleSchool,0
11333,13,F,8,0.6,51,7,4,Bachelor,0
11334,15,F,10,0.63,41,3,0,MiddleSchool,1
11335,14,F,9,0.68,71,3,2,Bachelor,1
11336,12,M,7,0.77,79,4,2,Doctorate,0
11337,14,M,9,0.85,45,5,1,Bachelor,0
11338,12,M,7,0.61,56,0,2,Master,0
11339,14,F,9,0.76,80,7,1,HighSchool,0
11340,14,M,9,0.73,68,2,0,Doctorate,1
11341,14,M,9,0.75,76,4,1,Doctorate,0
11342,12,F,7,0.76,55,5,0,Doctorate,0
11343,15,F,10,0.76,46,6,3,MiddleSchool,1
11344,11,F,6,0.8,63,7,1,Bachelor,0
11345,11,M,6,0.83,59,0,3,Master,0
11346,12,M,7,0.86,42,1,3,Bachelor,0
11347,15,M,10,0.9,86,0,1,Master,0
11348,15,F,10,0.81,65,5,4,Doctorate,0
11349,15,M,10,0.8,78,6,2,MiddleSchool,1
11350,11,M,6,0.97,86,4,0,MiddleSchool,0
11351,13,M,8,0.62,56,2,2,Master,0
11352,15,F,10,0.97,51,1,1,MiddleSchool,0
11353,13,F,8,0.67,64,1,2,HighSchool,0
11354,13,F,8,1.0,57,8,1,HighSchool,0
11355,11,M,6,0.8,65,0,3,Master,0
11356,14,M,9,0.74,84,8,0,MiddleSchool,0
11357,15,F,10,0.7,81,6,2,MiddleSchool,0
11358,13,F,8,0.91,83,2,3,Master,0
11359,15,M,10,0.77,45,8,1,Doctorate,1
11360,15,F,10,0.78,76,3,4,HighSchool,1
11361,15,F,10,0.7,95,6,4,Bachelor,0
11362,13,F,8,0.81,45,3,0,Master,0
11363,13,M,8,0.89,78,6,2,Doctorate,0
11364,11,F,6,0.9,71,2,2,Master,0
11365,15,M,10,0.89,60,1,2,Bachelor,0
11366,13,M,8,0.98,92,7,3,Bachelor,0
11367,14,F,9,0.61,84,7,2,HighSchool,1
11368,13,F,8,0.72,57,3,1,Bachelor,0
11369,13,M,8,0.99,49,0,2,Master,1
11370,13,F,8,0.81,81,1,4,Bachelor,0
11371,13,M,8,0.88,59,1,3,HighSchool,0
11372,14,F,9,0.7,65,5,3,Doctorate,0
11373,14,M,9,0.83,43,2,3,Doctorate,0
11374,14,F,9,0.62,50,0,4,Bachelor,0
11375,13,F,8,0.82,68,5,3,Doctorate,0
11376,11,F,6,0.63,59,2,2,HighSchool,0
11377,15,F,10,0.77,89,2,3,HighSchool,0
11378,14,F,9,0.87,60,8,1,Master,1
11379,15,F,10,0.91,85,6,1,Master,0
11380,11,F,6,0.94,89,2,2,Bachelor,0
11381,12,M,7,0.61,78,2,3,Master,1
11382,13,M,8,0.83,92,5,2,MiddleSchool,0
11383,14,M,9,0.88,45,2,1,Bachelor,0
11384,12,M,7,0.72,77,1,4,MiddleSchool,0
11385,15,F,10,0.97,71,1,3,HighSchool,0
11386,15,M,10,0.63,53,0,1,Doctorate,0
11387,12,M,7,0.99,78,6,2,HighSchool,0
11388,15,F,10,0.82,75,1,0,HighSchool,0
11389,15,M,10,0.7,82,6,1,Bachelor,1
11390,15,F,10,0.62,82,3,4,Bachelor,0
11391,11,F,6,0.83,82,3,2,Master,0
11392,13,M,8,0.62,81,4,2,Doctorate,0
11393,11,F,6,0.95,42,7,3,HighSchool,1
11394,11,M,6,0.85,77,6,1,Master,0
11395,14,M,9,0.98,94,6,2,Master,0
11396,15,M,10,0.83,75,8,4,Master,0
11397,12,F,7,0.77,40,2,3,MiddleSchool,1
11398,14,F,9,0.66,86,6,2,MiddleSchool,1
11399,14,F,9,0.96,92,6,4,Doctorate,0
11400,11,M,6,0.73,78,5,1,Doctorate,1
11401,12,F,7,0.87,52,3,0,HighSchool,1
11402,14,F,9,0.64,49,0,4,Doctorate,0
11403,15,M,10,0.66,63,3,4,Doctorate,1
11404,12,F,7,0.6,70,5,2,HighSchool,0
11405,15,M,10,0.6,56,6,2,MiddleSchool,1
11406,14,F,9,0.76,82,5,4,Master,0
11407,14,M,9,0.81,88,1,2,Bachelor,0
11408,12,M,7,0.85,56,8,2,Master,1
11409,14,F,9,0.61,77,5,3,HighSchool,1
11410,12,F,7,0.78,51,2,3,MiddleSchool,0
11411,13,M,8,0.98,49,0,0,Master,0
11412,14,M,9,0.78,67,1,4,Doctorate,0
11413,14,F,9,0.92,86,0,2,MiddleSchool,0
11414,15,M,10,0.86,67,4,1,MiddleSchool,0
11415,15,M,10,0.92,65,2,3,MiddleSchool,0
11416,14,F,9,0.71,93,3,2,Master,0
11417,12,F,7,0.74,43,3,3,Bachelor,0
11418,14,M,9,0.76,41,7,0,Master,1
11419,12,F,7,0.95,78,4,2,Master,1
11420,15,F,10,0.82,85,0,0,Bachelor,0
11421,11,F,6,0.62,45,8,0,MiddleSchool,1
11422,13,F,8,0.9,40,6,3,HighSchool,0
11423,14,M,9,0.68,82,1,2,HighSchool,0
11424,12,M,7,0.87,56,7,1,MiddleSchool,0
11425,15,M,10,0.93,72,7,2,Doctorate,1
11426,14,F,9,0.99,61,0,1,HighSchool,0
11427,14,F,9,0.7,75,7,0,HighSchool,1
11428,11,M,6,1.0,80,8,1,Master,0
11429,13,M,8,0.62,42,8,3,MiddleSchool,0
11430,15,F,10,0.99,71,1,2,HighSchool,0
11431,15,M,10,0.7,84,5,0,Doctorate,1
11432,12,F,7,0.8,42,8,2,Master,1
11433,14,F,9,0.97,67,0,3,Bachelor,0
11434,14,F,9,0.83,82,3,1,Doctorate,0
11435,14,F,9,0.69,46,6,1,Bachelor,1
11436,13,M,8,0.84,81,2,2,MiddleSchool,1
11437,13,M,8,0.8,42,3,1,MiddleSchool,0
11438,11,F,6,0.91,48,3,4,HighSchool,0
11439,12,F,7,0.96,95,1,4,HighSchool,0
11440,14,F,9,0.94,47,3,3,Bachelor,0
11441,15,F,10,0.85,85,0,3,Master,1
11442,14,F,9,0.65,69,5,2,HighSchool,1
11443,14,M,9,0.86,76,3,3,Master,0
11444,11,F,6,0.65,60,2,2,HighSchool,0
11445,11,F,6,0.93,91,1,2,Master,0
11446,13,M,8,0.7,69,4,0,Doctorate,0
11447,12,M,7,0.75,65,0,1,Master,0
11448,15,M,10,0.67,89,2,1,Bachelor,0
11449,14,M,9,0.64,42,4,3,MiddleSchool,1
11450,11,M,6,0.98,52,5,3,MiddleSchool,0
11451,13,M,8,0.85,57,0,4,Master,0
11452,13,F,8,0.85,47,1,0,Master,0
11453,15,F,10,0.84,48,5,1,Doctorate,0
11454,13,M,8,0.8,91,2,0,Master,0
11455,15,M,10,0.73,95,8,2,HighSchool,0
11456,13,F,8,1.0,83,6,0,Master,0
11457,14,F,9,1.0,51,3,2,Bachelor,0
11458,12,F,7,0.95,53,0,0,Bachelor,0
11459,13,F,8,0.68,61,7,4,HighSchool,1
11460,14,F,9,0.92,43,4,1,Bachelor,0
11461,15,F,10,0.64,50,7,1,Bachelor,0
11462,12,F,7,0.64,81,2,1,Doctorate,1
11463,13,M,8,0.91,91,3,2,Bachelor,0
11464,12,F,7,0.62,57,6,4,Bachelor,1
11465,14,F,9,0.69,51,6,2,Master,0
11466,14,M,9,0.61,56,3,2,MiddleSchool,1
11467,11,M,6,0.65,68,7,3,MiddleSchool,1
11468,12,F,7,0.62,75,5,2,MiddleSchool,1
11469,15,M,10,0.75,74,0,0,HighSchool,0
11470,15,M,10,0.69,58,6,4,Master,0
11471,15,M,10,0.6,58,8,2,HighSchool,1
11472,14,M,9,0.71,50,7,3,Bachelor,0
11473,14,M,9,0.65,58,4,3,Master,0
11474,13,M,8,0.69,86,2,1,HighSchool,0
11475,12,F,7,0.77,48,6,0,MiddleSchool,1
11476,12,M,7,0.94,43,5,2,Doctorate,0
11477,11,M,6,0.77,56,2,0,Doctorate,1
11478,15,M,10,0.82,70,7,2,Doctorate,1
11479,14,F,9,0.88,62,3,4,Doctorate,1
11480,13,M,8,0.87,71,5,3,Master,0
11481,13,F,8,0.75,80,4,1,MiddleSchool,0
11482,11,M,6,0.87,63,4,2,HighSchool,0
11483,15,F,10,0.8,83,6,2,Master,1
